author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ID 80865748;unknown;https://spb.cian.ru/sale/flat/308187046/;Москва и МО;sale;flat;6;8;1;58.3;25652000;Петроградский;проспект Малый Петроградской стороны;79-81-83;Петроградская;
Елена Гореликова;realtor;https://khimki.cian.ru/sale/flat/305791922/;Москва и МО;sale;flat;13;15;1;26.8;5500000;Велтон Парк Новая Сходня мкр; Беговая;12;;Wellton Park Новая Сходня
ИНАЧЕ;developer;https://krasnodar.cian.ru/sale/flat/300885544/;Москва и МО;sale;flat;2;18;1;35.72;5414020;;;;;Иначе в Молодежном
Эрмитаж Галерея Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/306286389/;Москва и МО;sale;flat;15;18;1;49.8;13600000;Приморский;Яхтенная ;3к2;Беговая;Золотая гавань
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/307819904/;Москва и МО;sale;flat;3;17;1;38.7;13400000;Северное Медведково;Полярная ;52К1;Медведково;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/304842102/;Москва и МО;sale;flat;4;5;1;40.17;14461200;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Лимон Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/308003155/;Москва и МО;sale;flat;4;11;1;52.4;19900000;Фрунзенский;Лиговский проспект;232;Обводный канал;Ligovsky city-Второй квартал
DOGMA;developer;https://novorossiysk.cian.ru/sale/flat/305414337/;Москва и МО;sale;flat;3;18;1;36.4;5583760;;;;;Порто-Ново
Эльдар Кудинов;realtor;https://www.cian.ru/sale/flat/308944363/;Москва и МО;sale;flat;2;12;1;28.2;12800000;Раменки;Мичуринский проспект;38;Раменки;
Светлана Ханина;realtor;https://krasnodar.cian.ru/sale/flat/308785014/;Москва и МО;sale;flat;2;16;1;37.0;3950000;мкр. Восточно-Кругликовский; Генерала Трошева;39;;
СМУ-88;developer;https://kazan.cian.ru/sale/flat/308963648/;Москва и МО;sale;flat;2;8;1;37.77;11535739;Вахитовский;;;Площадь Тукая;Яналиф ЖК
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308852454/;Москва и МО;sale;flat;9;12;1;39.0;13500000;Теплый Стан; Академика Бакулева;6;Тропарёво;
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/281595648/;Москва и МО;sale;flat;2;4;1;31.0;11900000;Красная Поляна пгт; Калиновая;9/5;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/292674481/;Москва и МО;sale;flat;14;24;1;36.98;9096000;;;;;Гарантия на Обрывной
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307295985/;Москва и МО;sale;flat;3;24;1;42.6;21500000;Даниловский;Автозаводская ;23Бк2;ЗИЛ;Парк Легенд
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/307257825/;Москва и МО;sale;flat;11;12;1;61.3;38000000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Edelweiss;developer;https://vladivostok.cian.ru/sale/flat/301634046/;Москва и МО;sale;flat;9;22;1;37.8;9939000;Первомайский;Кизлярская ;;;Edelweiss Золотой Рог
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/300370467/;Москва и МО;sale;flat;3;6;1;35.2;16800000;Лазаревский;Лучезарная ;18/8;;
ФСК Агент;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306552701/;Москва и МО;sale;flat;8;17;1;28.0;8950000;Датский квартал ЖК; Полковника Романова;13;;Датский квартал
Садовое кольцо;developer;https://ufa.cian.ru/sale/flat/308938953/;Москва и МО;sale;flat;2;16;1;43.03;6256734;Кировский;Зеленая Роща жилрайон;;;Терле Парк ЖК
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307585490/;Москва и МО;sale;flat;17;22;1;43.5;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
AVA;developer;https://krasnodar.cian.ru/sale/flat/301514298/;Москва и МО;sale;flat;18;23;1;35.55;6445215;мкр. КСК;Уральская ;87/7;;URAL
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304952945/;Москва и МО;sale;flat;11;20;1;44.0;22490000;Левобережный;;В3;Беломорская;Акватория ЖК
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/308862796/;Москва и МО;sale;flat;13;20;1;48.9;26500000;Раменки; Василия Ланового;3;Аминьевская;Событие
Садовое кольцо;developer;https://ufa.cian.ru/sale/flat/302975403/;Москва и МО;sale;flat;3;30;1;40.27;7438594;Октябрьский;;;;Урман Сити ЖК
ID 104795526;real_estate_agent;https://spb.cian.ru/sale/flat/304536515/;Москва и МО;sale;flat;4;4;1;42.7;5590000;Красносельский;Стрельнинское шоссе;3а;Проспект Ветеранов;
Винсент Недвижимость. комплексное сопровождение сделки.;real_estate_agent;https://sochi.cian.ru/sale/flat/300473065/;Москва и МО;sale;flat;12;14;1;31.0;10900000;Дагомыс пгт; Старошоссейная;5к2;;Каравелла Португалии
Брусника;representative_developer;https://tyumen.cian.ru/sale/flat/308565418/;Москва и МО;sale;flat;12;17;1;46.23;7130000;;;;;Октябрьский на Туре
Msk Estate;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308751352/;Москва и МО;sale;flat;1;4;1;19.0;3515000;;Октябрьский проспект;403;Панки;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/300752788/;Москва и МО;sale;flat;2;10;1;37.67;7722350;;;;;Дома у Сада. Квартал-сад
НЕРИЕЛТОР;real_estate_agent;https://khimki.cian.ru/sale/flat/299675232/;Москва и МО;sale;flat;3;17;1;37.7;5000000;;;к7;;
ID 123179339;homeowner;https://krasnodar.cian.ru/sale/flat/308442174/;Москва и МО;sale;flat;10;16;1;40.0;4650000;мкр. Восточно-Кругликовский; Героев-Разведчиков;23;;Восточный
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/297752765/;Москва и МО;sale;flat;18;19;1;38.46;4345980;Догма Парк мкр; Марины Цветаевой;17к1;;Аксиома
Homeapp;real_estate_agent;https://vidnoye.cian.ru/sale/flat/295145929/;Москва и МО;sale;flat;1;4;1;32.0;5900000;;;;;Живописный
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/299844224/;Москва и МО;sale;flat;6;18;1;41.0;5200000;мкр. Фестивальный; Фестивальная;3;;Фестивальная
BrokerStreet;representative_developer;https://kaliningrad.cian.ru/sale/flat/308635426/;Москва и МО;sale;flat;2;14;1;41.7;7297500;Ленинградский;;;;Вдохновение ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307098964/;Москва и МО;sale;flat;7;48;1;55.5;33000000;Ростокино; Вильгельма Пика;3С1;Ботанический сад;Режиссёр
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/296736749/;Москва и МО;sale;flat;10;24;1;31.0;7199000;Приморский; Плесецкая;10;Комендантский проспект;Полис на Комендантском
BrokerStreet;representative_developer;https://kaliningrad.cian.ru/sale/flat/304991149/;Москва и МО;sale;flat;2;4;1;35.9;4559300;;;;;О2 (Кислород)
Барокко;real_estate_agent;https://spb.cian.ru/sale/flat/301470605/;Москва и МО;sale;flat;5;13;1;36.62;9200000;Василеостровский;бульвар Головнина;4;Приморская;Аквилон ZALIVE
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/308070067/;Москва и МО;sale;flat;5;5;1;54.7;22000000;Центральный;Караванная ;3/35;Гостиный двор;
ФСК;developer;https://kazan.cian.ru/sale/flat/308452045/;Москва и МО;sale;flat;4;20;1;27.3;8593358;Приволжский;;;Аметьево;Фриссон ЖК
Многофункциональный Центр Недвижимости;real_estate_agent;https://tver.cian.ru/sale/flat/307952490/;Москва и МО;sale;flat;1;5;1;35.3;2950000;Конаково; Гагарина;12;;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/291149538/;Москва и МО;sale;flat;3;25;1;38.4;6980000;Пушкинский;проспект Новгородский;8;Купчино;Шушары
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303245900/;Москва и МО;sale;flat;5;12;1;28.18;11711334;Центральный;Пластунская ;104Бк1;;Южный Парк
Свой Мир;real_estate_agent;https://spb.cian.ru/sale/flat/300418797/;Москва и МО;sale;flat;4;4;1;31.3;4100000;;;;;Щегловская усадьба
Msk Estate;real_estate_agent;https://www.cian.ru/sale/flat/308783142/;Москва и МО;sale;flat;22;22;1;15.8;7890000;Тропарево-Никулино;Ленинский проспект;158;Юго-Западная;
Неометрия;developer;https://rostov.cian.ru/sale/flat/305683315/;Москва и МО;sale;flat;2;10;1;27.31;6619944;Ленинский;проспект Сиверса;8/1;;1799
MASTER-GROUP Real Estate;real_estate_agent;https://spb.cian.ru/sale/flat/307501750/;Москва и МО;sale;flat;11;27;1;35.1;5750000;;Новая ;13к1;Девяткино;ЦДС Новое Мурино
ID 75598328;real_estate_agent;https://nn.cian.ru/sale/flat/308381528/;Москва и МО;sale;flat;12;12;1;43.2;8300000;Канавинский;бульвар Мещерский;3к1;Стрелка;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/306495788/;Москва и МО;sale;flat;2;8;1;34.29;3350133;пос. Березовый; Имени Профессора Малигонова;42;;Молодежный 2
SPB Housing;real_estate_agent;https://spb.cian.ru/sale/flat/300949388/;Москва и МО;sale;flat;8;11;1;39.2;14700000;Адмиралтейский;Московский проспект;73к4;Фрунзенская;Новомосковский
Дина Хабирова;realtor;https://reutov.cian.ru/sale/flat/308293356/;Москва и МО;sale;flat;16;25;1;40.0;10500000;;Носовихинское шоссе;43;Новокосино;Новокосино-2
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/304442369/;Москва и МО;sale;flat;15;22;1;41.41;5743000;мкр. Приморский; Рассветная;;;Малина
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308760982/;Москва и МО;sale;flat;5;24;1;39.1;19800000;Фили-Давыдково; Герасима Курина;18;Славянский бульвар;
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307398481/;Москва и МО;sale;flat;2;3;1;36.0;5800000;Партенит пгт;шоссе Фрунзенское;4;;
СМУ-88;developer;https://kazan.cian.ru/sale/flat/308681033/;Москва и МО;sale;flat;10;18;1;35.6;10121596;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/294476646/;Москва и МО;sale;flat;3;5;1;31.0;18500000;Пресненский; Юлиуса Фучика;2/30;Маяковская;
CENTURY 21 Перспектива;real_estate_agent;https://kotelniki.cian.ru/sale/flat/308520691/;Москва и МО;sale;flat;2;17;1;42.2;7490000;; Кузьминская;5;Котельники;Котельнические высотки
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/302998066/;Москва и МО;sale;flat;14;21;1;40.45;6279620;;;;;Микрорайон Образцово
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/308423325/;Москва и МО;sale;flat;13;16;1;35.0;3500000;;шоссе Дорога Жизни;7к2;Ладожская;Северный Вальс
ПОМИДОР-Недвижимость;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/306269700/;Москва и МО;sale;flat;4;5;1;30.5;3950000;Солнечногорск;переулок Механизаторов;3;;
Деловой Квартал;developer;https://ekb.cian.ru/sale/flat/300548281/;Москва и МО;sale;flat;8;25;1;43.04;7185120;Октябрьский;;;Ботаническая;Премиум Кварталы Маяковка ЖК
