author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ID 27200535;homeowner;https://solnechnogorsk.cian.ru/sale/flat/308523231/;Москва и МО;sale;flat;2;5;2;50.0;6600000;;;;;
Tekta Group;developer;https://www.cian.ru/sale/flat/301259741/;Москва и МО;sale;flat;24;42;2;43.0;21606000;Котловка;Севастопольский проспект;22А;Нагорная;Eniteo
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/307196427/;Москва и МО;sale;flat;12;22;2;52.0;19900000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
ID 52259631;realtor;https://www.cian.ru/sale/flat/308377607/;Москва и МО;sale;flat;13;14;2;38.4;14000000;Чертаново Центральное;Чертановская ;43К1;Пражская;
VESPER;developer;https://www.cian.ru/sale/flat/308803465/;Москва и МО;sale;flat;1;6;2;173.3;363930000;Пресненский;Трехпрудный переулок;9С2;Пушкинская;Клубный дом Левенсон
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305754536/;Москва и МО;sale;flat;36;79;2;83.2;120000000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304027788/;Москва и МО;sale;flat;4;5;2;41.0;18950000;Мещанский;Трифоновская ;55;Рижская;
ANT Development;developer;https://www.cian.ru/sale/flat/303519421/;Москва и МО;sale;flat;2;10;2;59.8;71281684;Дорогомилово;;3к8;Поклонная;Виктори Парк Резиденсез ЖК
Недвижимость у моря;real_estate_agent;https://sochi.cian.ru/sale/flat/308179533/;Москва и МО;sale;flat;5;6;2;43.0;17350000;Адлерский;Веселая ;82/1Б;;Green Sail Park
Квартирное бюро;real_estate_agent;https://omsk.cian.ru/sale/flat/304461013/;Москва и МО;sale;flat;9;9;2;55.0;5499000;мкр. Солнечный; 2-я Солнечная;28Б;;
Неометрия;developer;https://novorossiysk.cian.ru/sale/flat/290063467/;Москва и МО;sale;flat;20;24;2;43.5;8921850;;;;;Облака
ID 118582271;homeowner;https://balashikha.cian.ru/sale/flat/308939146/;Москва и МО;sale;flat;10;17;2;52.2;9890000;; Свердлова;50;Щёлковская;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/308894978/;Москва и МО;sale;flat;13;17;2;67.7;27700000;Даниловский; Трофимова;9К2;Автозаводская;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286109/;Москва и МО;sale;flat;2;3;2;60.8;5715200;Прикубанский; Имени Валерия Вишневецкого;13/1;;Отрада
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/308377324/;Москва и МО;sale;flat;3;8;2;71.0;14500000;Центральный;переулок Рахманинова;49/14;;
ID 74221514;realtor;https://krasnogorsk.cian.ru/sale/flat/305886771/;Москва и МО;sale;flat;23;25;2;38.7;9800000;;Заводская ;18к3;Павшино;мкрн. Южный (Ул. Заводская корп. 31)
Неометрия;developer;https://krasnodar.cian.ru/sale/flat/302556231/;Москва и МО;sale;flat;10;15;2;50.0;7495000;Прикубанский; Даниила Смоляна;71;;Южане
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/301385242/;Москва и МО;sale;flat;5;10;2;66.0;9249000;; Карбышева;1;Кучино;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299558863/;Москва и МО;sale;flat;2;4;2;136.6;75000000;Донской;Варшавское шоссе;9с28;Тульская;Даниловская мануфактура
ИНСИТИ девелопмент;developer;https://krasnodar.cian.ru/sale/flat/300862215/;Москва и МО;sale;flat;3;4;2;50.1;6783545;;;;;Микрорайон Новая Елизаветка
ID 15705636;homeowner;https://www.cian.ru/sale/flat/307810393/;Москва и МО;sale;flat;9;9;2;60.0;20000000;Куркино;Ландышевая ;12;Химки;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308554158/;Москва и МО;sale;flat;6;6;2;62.8;62000000;Хамовники;Комсомольский проспект;9А;Парк Культуры;Николаевский дом
VEREN GROUP;developer;https://nn.cian.ru/sale/flat/307110200/;Москва и МО;sale;flat;2;17;2;70.91;18338119;Нижегородский;;;;Верен Плейс Одесская ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304287538/;Москва и МО;sale;flat;3;8;2;50.0;72000000;Якиманка;Софийская набережная;34;Новокузнецкая;Софийский
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/306924872/;Москва и МО;sale;flat;10;12;2;44.0;10800000;Дмитровский;Клязьминская ;4;Грачёвская;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300938533/;Москва и МО;sale;flat;3;18;2;49.8;8414000;Приволжский;;;Аметьево;Паркмаяк ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304491113/;Москва и МО;sale;flat;11;13;2;81.9;43500000;Раменки;Винницкая ;8к2;Раменки;Настоящее
Sminex;developer;https://www.cian.ru/sale/flat/308011961/;Москва и МО;sale;flat;3;6;2;207.3;582330000;Хамовники;3-й Обыденский переулок;1С1;Кропоткинская;Клубный дом Обыденский № 1
Партнер;developer;https://tyumen.cian.ru/sale/flat/308282764/;Москва и МО;sale;flat;4;5;2;76.5;7520000;с. Ембаево; Бульварная;7;;Ритмы
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304194999/;Москва и МО;sale;flat;4;10;2;88.0;74000000;Аэропорт;Ленинградский проспект;36с31;Динамо;ВТБ Арена парк
МГСН-Проспект Мира;real_estate_agent;https://www.cian.ru/sale/flat/307306069/;Москва и МО;sale;flat;31;37;2;61.0;35490000;Обручевский;;3;Калужская;Эвер ЖК
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/304980079/;Москва и МО;sale;flat;7;12;2;38.0;14326000;Адлерский; Искры;66/9с4;;Флора
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/273273999/;Москва и МО;sale;flat;16;46;2;59.1;23500000;Обручевский; Академика Волгина;2С1;Калужская;Архитектор
Дмитрий Хромов;realtor;https://ryazan.cian.ru/sale/flat/281554955/;Москва и МО;sale;flat;1;3;2;53.5;6147000;Советский; Владимирская;95к24;;
География;developer;https://tyumen.cian.ru/sale/flat/304274401/;Москва и МО;sale;flat;2;23;2;62.68;8280000;;;;;Дивный квартал у озера
Этажи Москва;real_estate_agent;https://korolev.cian.ru/sale/flat/308942490/;Москва и МО;sale;flat;1;5;2;40.6;5500000;;Октябрьская ;6;Ботанический сад;
BrokerStreet;representative_developer;https://kaliningrad.cian.ru/sale/flat/307223261/;Москва и МО;sale;flat;6;7;2;64.2;9951000;Ленинградский;Стекольная ;;;по ул. Стекольная
Мой мир;real_estate_agent;https://omsk.cian.ru/sale/flat/305486117/;Москва и МО;sale;flat;10;10;2;54.1;5700000;мкр. 11-й; Дмитриева;3/4;;
Неометрия;developer;https://krasnodar.cian.ru/sale/flat/304384348/;Москва и МО;sale;flat;15;16;2;59.95;13967151;мкр. Черемушки;Старокубанская ;123Ак1;;Айвазовский
ТСН Владис;real_estate_agent;https://korolev.cian.ru/sale/flat/305185855/;Москва и МО;sale;flat;3;4;2;50.1;9200000;;Бурковский проезд;44к3;Медведково;Театральный парк
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/293511071/;Москва и МО;sale;flat;2;25;2;39.4;6170040;Пролетарский;Театральный проспект;;;Панорама на Театральном
ID 108109847;homeowner;https://www.cian.ru/sale/flat/308933767/;Москва и МО;sale;flat;7;8;2;51.9;10100000;; Уточкина;8к2;Силикатная;
ТСН Владис;real_estate_agent;https://korolev.cian.ru/sale/flat/307827847/;Москва и МО;sale;flat;12;17;2;62.3;9800000;; Горького;47;Медведково;Горького, 47
География;developer;https://tyumen.cian.ru/sale/flat/304272369/;Москва и МО;sale;flat;2;14;2;54.64;6770000;;;;;Мотивы
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308179072/;Москва и МО;sale;flat;19;24;2;70.0;43000000;Хорошевский;Хорошевское шоссе;25Ак3;Хорошёвская;Династия
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307261417/;Москва и МО;sale;flat;3;7;2;83.0;32000000;Можайский;Верейская ;29С151;Давыдково;Loft 151
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/306243023/;Москва и МО;sale;flat;9;27;2;69.4;32340400;Басманный; Фридриха Энгельса;56С9;Бауманская;Дом 56
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/298050415/;Москва и МО;sale;flat;11;13;2;83.0;110000000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Мой мир;real_estate_agent;https://omsk.cian.ru/sale/flat/308280074/;Москва и МО;sale;flat;10;14;2;61.5;8100000;мкр. Прибрежный; Перелета;23;;
МСК;developer;https://rostov.cian.ru/sale/flat/291950659/;Москва и МО;sale;flat;24;27;2;59.9;9883500;Кировский;Ворошиловский проспект;82/4;;Кристалл-2
Александра Александрова;realtor;https://korolev.cian.ru/sale/flat/270356553/;Москва и МО;sale;flat;5;12;2;55.0;6500000;; Пионерская;4;Медведково;
ВЫБОР;developer;https://voronezh.cian.ru/sale/flat/308796461/;Москва и МО;sale;flat;5;8;2;82.8;17388000;Ленинский;площадь Ленина;6;;Дом на площади
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308852081/;Москва и МО;sale;flat;4;20;2;71.0;14250000;; Барышевская Роща;12;Щербинка;Прима-Парк
Магазин новостроек;representative_developer;https://anapa.cian.ru/sale/flat/305504845/;Москва и МО;sale;flat;3;9;2;71.7;24019500;;;;;SunGarden
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/308898816/;Москва и МО;sale;flat;2;20;2;60.0;21990000;Алтуфьевский;Бибиревская ;4А;Бибирево;Барбарис
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308801899/;Москва и МО;sale;flat;2;34;2;52.6;20000000;Ломоносовский; Архитектора Власова;вл4с5;Новые Черёмушки;Ever
Эталон;developer;https://ekb.cian.ru/sale/flat/308412334/;Москва и МО;sale;flat;21;25;2;33.84;5924907;Железнодорожный;Сортировочный жилрайон;;Уральская;Раута ЖК
BERI;real_estate_agent;https://www.cian.ru/sale/flat/308958428/;Москва и МО;sale;flat;12;17;2;53.6;21900000;Нагатино-Садовники;Нагатинский бульвар;12;Коломенская;
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/307493782/;Москва и МО;sale;flat;30;41;2;57.0;34500000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
ЭНКО;developer;https://tyumen.cian.ru/sale/flat/298393232/;Москва и МО;sale;flat;2;24;2;58.9;9304000;;;;;Айвазовский City
Диалог Риэлт;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308303447/;Москва и МО;sale;flat;13;25;2;51.3;11000000;; Весенняя;12;Лухмановская;Люберецкий
Северная слобода;real_estate_agent;https://www.cian.ru/sale/flat/303774179/;Москва и МО;sale;flat;2;9;2;67.9;21500000;Северный;бульвар Академика Ландау;3;Физтех;Северный
Брусника;representative_developer;https://tyumen.cian.ru/sale/flat/308565530/;Москва и МО;sale;flat;2;9;2;60.4;12370000;;;;;Речной порт
