author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299893575/;Москва и МО;sale;flat;2;9;4;106.94;46935966;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308599011/;Москва и МО;sale;flat;2;6;4;166.2;350000000;Хамовники;Пожарский переулок;3;Кропоткинская;Villa Grace
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308295722/;Москва и МО;sale;flat;4;7;4;208.0;201794039;Тверской;Тверская ;8к1;Пушкинская;
GloraX;developer;https://spb.cian.ru/sale/flat/304043871/;Москва и МО;sale;flat;11;19;4;101.8;39819999;Василеостровский;Морской;;;Глоракс Премиум Василеостровский ЖК
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/306769227/;Москва и МО;sale;flat;2;5;4;80.0;12900000;Адлерский; Лазурная;2/1;;
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/298983974/;Москва и МО;sale;flat;2;7;4;250.0;97000000;Крылатское;Крылатская ;45К4;Крылатское;Долина грез
Центр-Инвест;developer;https://www.cian.ru/sale/flat/306675177/;Москва и МО;sale;flat;7;9;4;141.4;116315357;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
NF Group - ex-Knight Frank;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305341631/;Москва и МО;sale;flat;4;5;4;230.0;350000000;Заречье рп;Тихая ;27;;Дом на Тихой
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/304198504/;Москва и МО;sale;flat;19;29;4;162.7;88500000;Южнопортовый; 1-я Машиностроения;10;Дубровка;Дубровская Слобода
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306063534/;Москва и МО;sale;flat;7;20;4;178.0;77000000;Черемушки;Новочеремушкинская ;44К3;Профсоюзная;Адмирал
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/303331404/;Москва и МО;sale;flat;3;28;4;125.0;74990000;Якиманка;Мытная ;40к4;Октябрьская;Sky House
Железно;developer;https://ekb.cian.ru/sale/flat/307319169/;Москва и МО;sale;flat;6;7;4;107.0;12926235;;;;Чкаловская;Лес ЖК
Whitewill;real_estate_agent;https://odintsovo.cian.ru/sale/flat/297531756/;Москва и МО;sale;flat;6;9;4;134.0;120000000;Заречье рп; Весенняя;2к6;;Сколково Парк
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/299105242/;Москва и МО;sale;flat;3;15;4;154.2;201794039;Мещанский;Протопоповский переулок;10;Проспект Мира;Хортус Гармония
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/306063188/;Москва и МО;sale;flat;4;9;4;150.4;52640000;Советский;;;Суконная слобода;Мифы ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307822553/;Москва и МО;sale;flat;4;4;4;240.5;336803861;Раменки;Минская ;2Вк6;Минская;Снегири Эко
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/300347461/;Москва и МО;sale;flat;15;17;4;115.0;37000000;Тропарево-Никулино;Никулинская ;27;Озёрная;
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/303537129/;Москва и МО;sale;flat;2;9;4;134.3;43469964;Петроградский;проезд Петровская коса;6к1;Крестовский остров;Петровская Доминанта
ID 13943959;unknown;https://www.cian.ru/sale/flat/303371909/;Москва и МО;sale;flat;29;29;4;105.0;70000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300300021/;Москва и МО;sale;flat;40;48;4;121.9;63000000;Хорошево-Мневники; Народного Ополчения;15К1;Народное Ополчение;Wellton Towers
ПИК;developer;https://spb.cian.ru/sale/flat/299992314/;Москва и МО;sale;flat;9;9;4;119.8;54545898;Адмиралтейский;Измайловское;к 2.1;Балтийская;Лермонтовский 54 ЖК
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/305270270/;Москва и МО;sale;flat;12;16;4;177.0;170000000;Пресненский;Звенигородское шоссе;11;Улица 1905 года;Дизайнерский дом Eleven
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/305631331/;Москва и МО;sale;flat;19;20;4;106.2;85000000;Хорошево-Мневники; Паршина;10;Серебряный Бор;Серебряный парк
ИНАЧЕ;developer;https://krasnodar.cian.ru/sale/flat/304688934/;Москва и МО;sale;flat;2;18;4;107.85;20012800;;;;;Иначе в Молодежном
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/307341602/;Москва и МО;sale;flat;4;7;4;150.0;226130000;Пресненский;Хлыновский тупик;4;Арбатская;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308278113/;Москва и МО;sale;flat;13;17;4;124.0;65000000;Беговой;Ленинградский проспект;35С2;Петровский Парк;Квартал апартаментов Искра-Парк
Element;developer;https://spb.cian.ru/sale/flat/305424071/;Москва и МО;sale;flat;1;5;4;95.75;44844513;Курортный; Инструментальщиков;18;Беговая;BEREG.Курортный
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303390440/;Москва и МО;sale;flat;12;16;4;177.0;170000000;Пресненский;Звенигородское шоссе;11;Улица 1905 года;Дизайнерский дом Eleven
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/308940571/;Москва и МО;sale;flat;5;8;4;165.0;164000000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
КОРТРОС;developer;https://www.cian.ru/sale/flat/307707075/;Москва и МО;sale;flat;2;26;4;75.3;32755500;Останкинский;;;Алексеевская;АйЛав ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/291733228/;Москва и МО;sale;flat;2;7;4;161.6;265500000;Арбат; Малая Молчановка;8;Арбатская;
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/302531578/;Москва и МО;sale;flat;2;27;4;145.3;150000000;Беговой;Верхняя ;20к1;Белорусская;Суббота
Базис;developer;https://spb.cian.ru/sale/flat/301311366/;Москва и МО;sale;flat;9;12;4;121.9;;Приморский;Белоостровская ;7;Лесная;Белый остров
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307153735/;Москва и МО;sale;flat;4;7;4;150.0;226130000;Пресненский;Хлыновский тупик;4;Арбатская;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/308245695/;Москва и МО;sale;flat;7;12;4;130.1;130000000;Раменки; Сергея Бондарчука;6;Мичуринский проспект;Река
Edelweiss;developer;https://vladivostok.cian.ru/sale/flat/301634167/;Москва и МО;sale;flat;19;22;4;156.4;70680000;Первомайский;Кизлярская ;;;Edelweiss Золотой Рог
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/292773654/;Москва и МО;sale;flat;3;9;4;130.0;205000000;Хамовники;Саввинская набережная;13;Киевская;SAVVIN RIVER RESIDENCE
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/271618813/;Москва и МО;sale;flat;11;13;4;142.0;98500000;Пресненский;Большая Садовая ;5к1;Маяковская;Квартал апартаментов Сады Пекина
Основа;developer;https://www.cian.ru/sale/flat/308561355/;Москва и МО;sale;flat;11;20;4;97.13;33801240;Преображенское;Потешная ;;Преображенская площадь;EvoPark Сокольники
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304424290/;Москва и МО;sale;flat;3;9;4;287.0;350000000;Хамовники;Саввинская набережная;13;Киевская;SAVVIN RIVER RESIDENCE
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301003551/;Москва и МО;sale;flat;5;6;4;269.6;799000000;Якиманка; Большая Полянка;9С1;Полянка;Cloud Nine
Level Group;developer;https://www.cian.ru/sale/flat/308422574/;Москва и МО;sale;flat;47;64;4;75.3;38352038;Хорошево-Мневники;;;Народное Ополчение;Левел Звенигородская ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305278116/;Москва и МО;sale;flat;2;7;4;165.7;109900000;Арбат; Арбат;47/23;Смоленская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/306167204/;Москва и МО;sale;flat;12;14;4;125.2;59500000;Левобережный;;С2;Беломорская;Акватория ЖК
Основа;developer;https://www.cian.ru/sale/flat/308016342/;Москва и МО;sale;flat;20;28;4;90.1;36760800;Головинский;Михалковская ;50;Коптево;UNO.Головинские пруды
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/291881729/;Москва и МО;sale;flat;2;11;4;129.1;65000000;Раменки;Винницкая ;8к4;Раменки;Настоящее
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/300654989/;Москва и МО;sale;flat;6;7;4;153.5;106500000;Петроградский;Песочная набережная;40;Чкаловская;
BrokerStreet;representative_developer;https://kaliningrad.cian.ru/sale/flat/290325244/;Москва и МО;sale;flat;10;14;4;117.3;21114000;Ленинградский; Молодой Гвардии;34к3;;Русская Европа
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308405074/;Москва и МО;sale;flat;40;53;4;165.0;134529359;Раменки;Мосфильмовская ;8;Ломоносовский проспект;Дом на Мосфильмовской
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/303630217/;Москва и МО;sale;flat;10;10;4;215.0;285000000;Тверской;Страстной бульвар;10к1;Пушкинская;
Capital Group;representative_developer;https://www.cian.ru/sale/flat/304746745/;Москва и МО;sale;flat;16;41;4;117.95;51308250;Пресненский;;;Шелепиха;Хедлайнер ЖК
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/306369708/;Москва и МО;sale;flat;6;7;4;167.5;157500000;Раменки;Минская ;2Вк1;Минская;Снегири Эко
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307640044/;Москва и МО;sale;flat;18;21;4;273.0;400000000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Level Group;developer;https://www.cian.ru/sale/flat/308713755/;Москва и МО;sale;flat;2;9;4;78.2;24160272;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
