author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
real_estate_agent,22,22,3,93.5,Хорошёвская,True,352941
real_estate_agent,4,5,3,157.0,Улица 1905 года,True,496815
realtor,3,5,3,84.6,Маяковская,True,685461
real_estate_agent,5,6,3,106.4,Парк Культуры,True,883365
developer,14,18,3,61.9,not available,False,261250
developer,7,27,3,85.57,Улица Милашенкова,True,410074
developer,3,30,3,86.2,Потапово,True,240000
real_estate_agent,12,18,3,117.5,Комсомольская,True,612766
developer,12,56,3,71.1,Минская,True,426905
developer,22,30,3,79.7,Тушинская,True,393000
real_estate_agent,5,8,3,100.0,Шелепиха,True,375900
developer,2,13,3,61.5,Прокшино,True,240415
real_estate_agent,2,6,3,75.0,Пушкинская,True,900000
real_estate_agent,7,19,3,85.0,Панфиловская,True,609412
developer,7,30,3,55.9,Бунинская аллея,True,256600
real_estate_agent,9,12,3,101.1,Минская,True,771513
developer,14,15,3,52.8,Ольховая,True,226194
real_estate_agent,3,10,3,110.4,Новослободская,True,883152
developer,5,19,3,66.2,not available,False,217200
real_estate_agent,11,14,3,73.0,Минская,True,599845
developer,2,20,3,75.1,Филатов Луг,True,191326
developer,6,46,3,85.84,Бутырская,True,405960
developer,1,6,3,439.1,Кропоткинская,True,2983011
developer,2,17,3,65.6,Корниловская,True,249317
real_estate_agent,5,41,3,75.8,Кутузовская,True,556728
developer,15,34,3,68.8,Воронцовская,True,468300
real_estate_agent,29,53,3,191.5,Ломоносовский проспект,True,1269321
real_estate_agent,5,5,3,151.0,Сухаревская,True,824503
developer,12,23,3,139.3,Улица 1905 года,True,1056497
real_estate_agent,5,24,3,90.0,Шелепиха,True,398889
developer,47,51,3,81.31,Шелепиха,True,528000
real_estate_agent,8,8,3,86.0,Краснопресненская,True,715116
developer,50,59,3,56.3,Давыдково,True,382500
real_estate_agent,4,9,3,67.0,Москва-Сити,True,552239
developer,50,59,3,59.8,Давыдково,True,377800
developer,5,11,3,104.5,Фили,True,520602
real_estate_agent,6,13,3,133.3,Смоленская,True,730000
developer,2,13,3,111.6,Фили,True,457707
real_estate_agent,5,6,3,78.1,Маяковская,True,933707
developer,15,33,3,59.6,Павелецкая,True,626900
developer,31,34,3,65.9,Воронцовская,True,488500
real_estate_agent,5,8,3,129.3,Третьяковская,True,850735
real_estate_agent,2,12,3,97.4,Мичуринский проспект,True,790554
developer,31,43,3,85.98,Дмитровская,True,505070
real_estate_agent,15,30,3,105.9,Давыдково,True,357790
developer,12,21,3,136.0,Улица 1905 года,True,1315650
real_estate_agent,10,24,3,100.5,Трикотажная,True,490547
real_estate_agent,50,51,3,63.0,Шелепиха,True,793651
real_estate_agent,4,8,3,69.8,Смоленская,True,954191
real_estate_agent,3,11,3,110.4,Новослободская,True,896739
real_estate_agent,2,4,3,160.1,Чеховская,True,718301
real_estate_agent,3,8,3,121.3,Сретенский бульвар,True,1698269
real_estate_agent,4,7,3,140.0,Смоленская,True,1527900
real_estate_agent,29,53,3,192.0,Ломоносовский проспект,True,1266016
real_estate_agent,3,3,3,100.8,Пушкинская,True,2480159
real_estate_agent,2,6,3,150.0,Парк Культуры,True,2398340
real_estate_agent,8,37,3,66.3,Белорусская,True,692308
real_estate_agent,6,7,3,100.0,Смоленская,True,1179000
real_estate_agent,13,22,3,175.66,Краснопресненская,True,967779
real_estate_agent,9,57,3,158.0,Аэропорт,True,1353835
realtor,24,27,3,95.4,ЗИЛ,True,345912
real_estate_agent,12,12,3,81.2,Сокол,True,786946
real_estate_agent,5,6,3,151.0,Пушкинская,True,993377
real_estate_agent,4,9,3,61.6,Щёлковская,True,308279
real_estate_agent,6,14,3,70.5,Коломенская,True,340426
real_estate_agent,30,31,3,103.8,Фили,True,500963
developer,37,85,3,187.5,Москва-Сити,True,807689
realtor,4,9,3,74.0,Потапово,True,262162
realtor,16,17,3,74.8,Бунинская аллея,True,274064
real_estate_agent,2,25,3,66.2,Аннино,True,348489
developer,7,18,3,84.9,Ленинский проспект,True,731884
real_estate_agent,5,21,3,119.0,Улица 1905 года,True,957143
developer,11,18,3,115.6,Москва-Сити,True,1180539
real_estate_agent,5,21,3,117.0,Улица 1905 года,True,982906
developer,6,13,3,75.37,Дубровка,True,551292
real_estate_agent,8,11,3,102.0,Поклонная,True,1421569
developer,16,36,3,88.0,Белорусская,True,797149
developer,64,66,3,85.6,Москва-Сити,True,990000
developer,15,24,3,90.8,Ботанический сад,True,540203
real_estate_agent,18,18,3,79.9,Терехово ,True,688360
real_estate_agent,5,17,3,117.0,Проспект Мира,True,550000
real_estate_agent,2,5,3,88.0,Третьяковская,True,767045
real_estate_agent,5,6,3,79.2,Арбатская,True,946970
developer,18,21,3,94.9,Чкаловская,True,821574
realtor,10,12,3,103.0,Алексеевская,True,776699
real_estate_agent,3,6,3,103.6,Маяковская,True,914099
real_estate_agent,5,21,3,120.0,Улица 1905 года,True,958333
real_estate_agent,3,13,3,150.0,Баррикадная,True,833333
real_estate_agent,5,5,3,151.6,Сухаревская,True,824538
real_estate_agent,3,8,3,110.9,Ломоносовский проспект,True,1160956
representative_developer,2,7,3,146.6,Новокузнецкая,True,1002729
real_estate_agent,2,7,3,94.0,Арбатская,True,1627660
real_estate_agent,7,13,3,187.0,Баррикадная,True,828877
real_estate_agent,5,9,3,50.9,Боровское шоссе,True,215128
real_estate_agent,9,9,3,50.0,Пражская,True,232000
real_estate_agent,7,13,3,61.5,Прокшино,True,219512
real_estate_agent,9,12,3,61.0,Юго-Восточная,True,241656
real_estate_agent,4,9,3,60.0,Генерала Тюленева,True,261650
real_estate_agent,7,19,3,90.55,Крестьянская застава,True,598564
real_estate_agent,23,41,3,77.0,Кутузовская,True,876623
real_estate_agent,14,48,3,130.0,Новаторская,True,553846
realtor,3,5,3,126.3,Арбатская,True,641330
real_estate_agent,6,12,3,102.0,Поклонная,True,1068627
real_estate_agent,4,7,3,131.4,Арбатская,True,880861
real_estate_agent,2,8,3,94.0,Полянка,True,1377660
developer,60,85,3,156.6,Москва-Сити,True,906864
real_estate_agent,4,6,3,179.0,Кропоткинская,True,1458450
real_estate_agent,5,7,3,116.8,Театральная,True,3060788
real_estate_agent,2,8,3,92.0,Смоленская,True,697520
real_estate_agent,3,6,3,162.0,Парк Культуры,True,1950602
real_estate_agent,9,11,3,175.0,Спортивная,True,2903566
real_estate_agent,2,8,3,202.4,Парк Культуры,True,2546042
real_estate_agent,8,25,3,80.0,Технопарк,True,387500
real_estate_agent,4,11,3,98.0,Алексеевская,True,366837
realtor,2,9,3,73.4,Фрунзенская,True,564033
real_estate_agent,4,22,3,90.0,Серп и Молот,True,488889
real_estate_agent,3,7,3,87.0,ЗИЛ,True,505747
real_estate_agent,22,56,3,113.5,Аминьевская,True,405286
real_estate_agent,11,20,3,117.1,Ботанический сад,True,397096
real_estate_agent,20,21,3,79.4,Чкаловская,True,654912
real_estate_agent,6,8,3,70.0,Охотный ряд,True,742714
real_estate_agent,16,18,3,76.6,Давыдково,True,900783
real_estate_agent,7,7,3,118.0,Новослободская,True,847458
real_estate_agent,4,12,3,100.0,Пушкинская,True,1000000
real_estate_agent,17,18,3,207.0,Улица 1905 года,True,1497585
real_estate_agent,2,6,3,152.0,Парк Культуры,True,3006454
real_estate_agent,69,75,3,269.4,Деловой центр,True,1912840
real_estate_agent,9,12,3,64.0,Новогиреево,True,193750
real_estate_agent,9,9,3,55.8,Южная,True,285842
real_estate_agent,14,16,3,65.1,Генерала Тюленева,True,263825
real_estate_agent,9,17,3,74.7,Некрасовка,True,235609
real_estate_agent,11,12,3,64.6,Нагорная,True,277090
real_estate_agent,2,4,3,61.8,Марьина Роща,True,354369
real_estate_agent,7,21,3,78.7,Полежаевская,True,336976
real_estate_agent,2,27,3,59.0,Павелецкая,True,474407
real_estate_agent,7,21,3,67.4,Славянский бульвар,True,445104
real_estate_agent,6,11,3,79.7,Москва-Товарная,True,395232
real_estate_agent,17,25,3,90.1,Технопарк,True,410655
real_estate_agent,10,10,3,99.5,Аминьевская,True,487437
real_estate_agent,16,18,3,76.6,Давыдково,True,835509
real_estate_agent,5,7,3,130.0,Третьяковская,True,846154
real_estate_agent,2,6,3,165.0,Кропоткинская,True,2421212
real_estate_agent,8,9,3,58.3,Дегунино,True,222813
real_estate_agent,7,17,3,72.0,Щербинка,True,191667
real_estate_agent,4,9,3,59.1,Грачёвская,True,253807
real_estate_agent,5,5,3,55.6,Красный Балтиец,True,269784
real_estate_agent,7,18,3,91.7,Кокошкино,True,185278
real_estate_agent,3,15,3,64.8,ЦСКА,True,370934
homeowner,10,14,3,73.4,Лефортово,True,347411
homeowner,2,25,3,85.0,Аннино,True,317647
real_estate_agent,21,30,3,68.8,Угрешская,True,398256
realtor,3,8,3,75.6,Савёловская,True,376984
homeowner,12,12,3,97.6,Рассказовка,True,322746
real_estate_agent,11,36,3,86.5,Шелепиха,True,502890
real_estate_agent,5,7,3,100.0,Добрынинская,True,470000
real_estate_agent,21,25,3,104.4,Авиамоторная,True,456897
real_estate_agent,44,52,3,84.0,Раменки,True,678571
real_estate_agent,3,14,3,130.0,Достоевская,True,453846
real_estate_agent,19,22,3,117.4,Москва-Сити,True,586457
real_estate_agent,2,9,3,82.0,Баррикадная,True,878049
real_estate_agent,2,7,3,90.0,Маяковская,True,800000
real_estate_agent,5,6,3,76.0,Маяковская,True,959507
real_estate_agent,2,3,3,150.1,Таганская,True,479680
real_estate_agent,9,10,3,132.0,Цветной бульвар,True,568182
real_estate_agent,30,49,3,138.1,Щукинская,True,543085
real_estate_agent,3,5,3,100.0,Павелецкая,True,750000
real_estate_agent,17,32,3,83.7,Поклонная,True,896057
real_estate_agent,4,4,3,117.0,Курская,True,641026
real_estate_agent,6,6,3,152.0,Белорусская,True,513158
real_estate_agent,17,32,3,83.7,Поклонная,True,1000000
real_estate_agent,7,7,3,154.5,Баррикадная,True,550162
real_estate_agent,2,19,3,93.0,Университет,True,935484
real_estate_agent,7,7,3,136.9,Баррикадная,True,679328
real_estate_agent,7,12,3,95.0,Арбатская,True,1000000
real_estate_agent,22,47,3,130.0,Ломоносовский проспект,True,769231
realtor,68,78,3,120.0,Москва-Сити,True,833333
real_estate_agent,6,16,3,122.6,Смоленская,True,921697
realtor,2,9,3,60.0,Пражская,True,253333
real_estate_agent,3,5,3,56.5,Бульвар Рокоссовского,True,274336
real_estate_agent,1,9,3,64.8,Дегунино,True,254630
real_estate_agent,14,14,3,84.5,Ольховая,True,203550
real_estate_agent,3,8,3,81.6,Нагорная,True,214449
developer,2,19,3,83.2,Филатов Луг,True,209324
real_estate_agent,5,12,3,80.1,Люблино,True,220974
real_estate_agent,9,23,3,92.7,Некрасовка,True,202481
real_estate_agent,16,19,3,86.4,Рассказовка,True,218750
realtor,3,12,3,81.0,Бульвар Дмитрия Донского,True,234568
real_estate_agent,1,4,3,65.0,Измайловская,True,290769
real_estate_agent,1,17,3,85.0,Ольховая,True,223529
real_estate_agent,8,18,3,76.1,Ботанический сад,True,249671
real_estate_agent,15,20,3,110.0,Каспийская,True,175455
developer,2,7,3,83.5,Филатов Луг,True,237000
real_estate_agent,7,17,3,78.3,Жулебино,True,254151
real_estate_agent,10,12,3,64.0,Строгино,True,309375
real_estate_agent,5,5,3,60.5,Профсоюзная,True,328926
real_estate_agent,10,22,3,81.4,Саларьево,True,244472
real_estate_agent,4,26,3,65.7,Водный стадион,True,304414
developer,2,30,3,68.0,Окская,True,295104
developer,5,8,3,85.4,Филатов Луг,True,242700
real_estate_agent,14,14,3,75.0,Пенягино,True,280000
real_estate_agent,18,22,3,81.2,Митино,True,261084
real_estate_agent,14,14,3,74.6,Рабочий посёлок,True,281501
real_estate_agent,8,25,3,73.1,Бульвар Рокоссовского,True,287278
real_estate_agent,12,12,3,70.0,Нагорная,True,304286
real_estate_agent,6,19,3,92.0,Профсоюзная,True,233696
real_estate_agent,12,17,3,87.1,Новомосковская,True,249139
real_estate_agent,5,12,3,64.9,Шелепиха,True,337442
real_estate_agent,2,9,3,56.8,Новые Черёмушки,True,389085
real_estate_agent,3,9,3,62.0,Петровско-Разумовская,True,362742
real_estate_agent,7,20,3,76.4,Рабочий посёлок,True,294372
real_estate_agent,11,24,3,85.0,Марьино,True,264706
real_estate_agent,4,6,3,68.5,Бауманская,True,328467
real_estate_agent,2,5,3,62.0,Измайловская,True,364516
realtor,7,9,3,68.0,Войковская,True,335294
