author_type,url,floor,floors_count,rooms_count,total_meters,price,underground,availability_underground,price_per_meter
real_estate_agent,https://www.cian.ru/sale/flat/307536496/,16,21,2,66.9,24900000,Аминьевская,True,372197
realtor,https://www.cian.ru/sale/flat/304330207/,5,14,2,43.1,25600000,Минская,True,593968
real_estate_agent,https://www.cian.ru/sale/flat/304372088/,3,9,2,56.0,25800000,Каховская,True,460714
real_estate_agent,https://www.cian.ru/sale/flat/301322086/,12,28,2,49.6,26000000,Парк Победы,True,524194
real_estate_agent,https://www.cian.ru/sale/flat/309029236/,22,24,2,120.0,26000000,Крылатское,True,216667
real_estate_agent,https://www.cian.ru/sale/flat/308973733/,2,16,2,75.2,26300000,Генерала Тюленева,True,349734
real_estate_agent,https://www.cian.ru/sale/flat/307728275/,6,14,2,74.9,26500000,Войковская,True,353805
real_estate_agent,https://www.cian.ru/sale/flat/309027391/,13,18,2,57.0,27000000,Нагатинский Затон,True,473684
real_estate_agent,https://www.cian.ru/sale/flat/308292402/,4,8,2,58.0,27000000,Белорусская,True,465517
realtor,https://www.cian.ru/sale/flat/308215365/,7,25,2,71.6,27500000,Спартак,True,384078
real_estate_agent,https://www.cian.ru/sale/flat/300386935/,10,33,2,44.3,27500000,Шелепиха,True,620767
real_estate_agent,https://www.cian.ru/sale/flat/302038012/,29,51,2,60.0,27800000,Шелепиха,True,463333
real_estate_agent,https://www.cian.ru/sale/flat/308991902/,2,17,2,67.8,28000000,Сходненская,True,412979
realtor,https://www.cian.ru/sale/flat/308790358/,7,25,2,47.0,27890000,Воронцовская,True,593404
real_estate_agent,https://www.cian.ru/sale/flat/303641087/,14,28,2,75.4,28500000,Технопарк,True,377984
real_estate_agent,https://www.cian.ru/sale/flat/304178493/,7,20,2,59.4,28490000,Хорошёво,True,479630
real_estate_agent,https://www.cian.ru/sale/flat/302971072/,15,51,2,80.6,28900000,Шелепиха,True,358561
real_estate_agent,https://www.cian.ru/sale/flat/308149163/,5,28,2,67.0,28890000,ЗИЛ,True,431194
real_estate_agent,https://www.cian.ru/sale/flat/307485638/,21,24,2,53.0,28888008,Арбатская,True,545057
real_estate_agent,https://www.cian.ru/sale/flat/307228189/,15,38,2,81.0,28900000,Шелепиха,True,356790
developer,https://www.cian.ru/sale/flat/301447922/,6,16,2,58.23,28678275,Тульская,True,492500
real_estate_agent,https://www.cian.ru/sale/flat/303304703/,2,6,2,54.9,29000000,Бауманская,True,528233
real_estate_agent,https://www.cian.ru/sale/flat/307850871/,30,53,2,65.4,29490000,Шелепиха,True,450917
real_estate_agent,https://www.cian.ru/sale/flat/308690759/,12,23,2,60.8,29500000,Матвеевская,True,485197
realtor,https://www.cian.ru/sale/flat/307274692/,22,22,2,107.0,29999000,Хорошёвская,True,280364
real_estate_agent,https://www.cian.ru/sale/flat/306233544/,3,28,2,82.2,29900000,ЗИЛ,True,363747
real_estate_agent,https://www.cian.ru/sale/flat/304320008/,8,46,2,58.0,29900000,Павелецкая,True,515517
real_estate_agent,https://www.cian.ru/sale/flat/308675477/,20,37,2,51.8,29990000,Аминьевская,True,578958
realtor,https://www.cian.ru/sale/flat/306185107/,9,50,2,43.1,29950000,Шелепиха,True,694896
official_representative,https://www.cian.ru/sale/flat/308878220/,5,8,2,68.5,30140000,Петровский Парк,True,440000
real_estate_agent,https://www.cian.ru/sale/flat/309097021/,14,17,2,50.0,30500000,Автозаводская,True,610000
real_estate_agent,https://www.cian.ru/sale/flat/306179991/,5,13,2,57.7,30700000,Рижская,True,532062
real_estate_agent,https://www.cian.ru/sale/flat/305669965/,8,10,2,57.6,30500000,Белорусская,True,529514
real_estate_agent,https://www.cian.ru/sale/flat/307438304/,14,23,2,46.0,30900000,Матвеевская,True,671739
real_estate_agent,https://www.cian.ru/sale/flat/305913436/,19,23,2,71.7,30990000,Бауманская,True,432218
realtor,https://www.cian.ru/sale/flat/303139028/,5,13,2,65.0,31000000,Профсоюзная,True,476923
official_representative,https://www.cian.ru/sale/flat/308616277/,5,8,2,74.2,31015600,Петровский Парк,True,418000
realtor,https://www.cian.ru/sale/flat/307425852/,7,9,2,58.4,31332015,Крылатское,True,536507
realtor,https://www.cian.ru/sale/flat/308735396/,6,9,2,58.6,31134121,Крылатское,True,531299
developer,https://www.cian.ru/sale/flat/285606685/,2,23,2,62.5,31200000,Ботанический сад,True,499200
real_estate_agent,https://www.cian.ru/sale/flat/298220695/,16,19,2,68.0,31999000,Технопарк,True,470574
real_estate_agent,https://www.cian.ru/sale/flat/306277508/,4,8,2,48.73,31800000,Ленинский проспект,True,652575
real_estate_agent,https://www.cian.ru/sale/flat/307800069/,16,28,2,65.8,31800000,Шелепиха,True,483283
real_estate_agent,https://www.cian.ru/sale/flat/307629778/,30,41,2,72.0,32000000,Шелепиха,True,444444
real_estate_agent,https://www.cian.ru/sale/flat/308874404/,10,17,2,58.0,32500000,Маяковская,True,560345
real_estate_agent,https://www.cian.ru/sale/flat/304392186/,17,24,2,73.3,32500000,Технопарк,True,443383
real_estate_agent,https://www.cian.ru/sale/flat/308345404/,2,6,2,50.9,33000000,Красные ворота,True,648330
developer,https://www.cian.ru/sale/flat/303106564/,41,51,2,58.61,33407700,Хорошёвская,True,570000
realtor,https://www.cian.ru/sale/flat/307254846/,29,41,2,56.6,33900000,Кутузовская,True,598940
realtor,https://www.cian.ru/sale/flat/308556791/,5,24,2,51.7,34000000,Арбатская,True,657640
real_estate_agent,https://www.cian.ru/sale/flat/308023118/,6,22,2,66.0,34000000,Беломорская,True,515152
official_representative,https://www.cian.ru/sale/flat/308689713/,4,4,2,52.9,34385000,Цветной бульвар,True,650000
real_estate_agent,https://www.cian.ru/sale/flat/307253333/,4,6,2,100.2,35000000,Бауманская,True,349301
real_estate_agent,https://www.cian.ru/sale/flat/308116534/,26,43,2,78.0,35000000,Беговая,True,448718
real_estate_agent,https://www.cian.ru/sale/flat/308538049/,27,28,2,62.3,35900000,Раменки,True,576244
real_estate_agent,https://www.cian.ru/sale/flat/306903764/,4,9,2,70.0,36000000,Москва-Сити,True,514286
real_estate_agent,https://www.cian.ru/sale/flat/304947110/,16,22,2,72.0,36500000,Тропарёво,True,506944
real_estate_agent,https://www.cian.ru/sale/flat/307306856/,6,12,2,71.3,37500000,Терехово ,True,525947
realtor,https://www.cian.ru/sale/flat/305733942/,25,28,2,63.0,37500000,Раменки,True,595238
real_estate_agent,https://www.cian.ru/sale/flat/308906392/,4,11,2,79.0,37200000,Преображенская площадь,True,470886
real_estate_agent,https://www.cian.ru/sale/flat/306516970/,12,22,2,70.0,37800000,Октябрьское поле,True,540000
real_estate_agent,https://www.cian.ru/sale/flat/305750084/,17,58,2,56.6,37600000,Дмитровская,True,664311
real_estate_agent,https://www.cian.ru/sale/flat/308423898/,9,13,2,74.0,37900000,Раменки,True,512162
real_estate_agent,https://www.cian.ru/sale/flat/302028306/,21,26,2,87.0,38000000,ЦСКА,True,436782
real_estate_agent,https://www.cian.ru/sale/flat/303439862/,3,10,2,90.0,37900000,Бауманская,True,421111
real_estate_agent,https://www.cian.ru/sale/flat/308464320/,6,10,2,50.0,38500000,Москва-Сити,True,770000
developer,https://www.cian.ru/sale/flat/303106392/,27,51,2,63.28,38600800,Хорошёвская,True,610000
real_estate_agent,https://www.cian.ru/sale/flat/304696164/,39,41,2,56.9,38900000,Аэропорт,True,683656
official_representative,https://www.cian.ru/sale/flat/308690380/,3,4,2,63.9,39937500,Цветной бульвар,True,625000
real_estate_agent,https://www.cian.ru/sale/flat/308892411/,5,7,2,62.0,39900000,Белорусская,True,643548
real_estate_agent,https://www.cian.ru/sale/flat/308990722/,6,27,2,74.0,40300000,Авиамоторная,True,544595
real_estate_agent,https://www.cian.ru/sale/flat/304330058/,7,14,2,68.9,41000000,Минская,True,595065
real_estate_agent,https://www.cian.ru/sale/flat/309092668/,12,32,2,72.0,41990000,Павелецкая,True,583194
real_estate_agent,https://www.cian.ru/sale/flat/294452835/,16,78,2,62.0,42000000,Москва-Сити,True,677419
real_estate_agent,https://www.cian.ru/sale/flat/308335219/,15,23,2,100.8,42000000,Поклонная,True,416667
real_estate_agent,https://www.cian.ru/sale/flat/307521816/,9,22,2,101.0,43000000,Ломоносовский проспект,True,425743
real_estate_agent,https://www.cian.ru/sale/flat/302603095/,3,7,2,45.0,43000000,Улица 1905 года,True,955556
real_estate_agent,https://www.cian.ru/sale/flat/308891369/,28,29,2,53.6,42800000,Октябрьская,True,798507
real_estate_agent,https://www.cian.ru/sale/flat/300660827/,28,29,2,53.6,42800000,Октябрьская,True,798507
real_estate_agent,https://www.cian.ru/sale/flat/306681137/,3,37,2,70.0,43500000,Шелепиха,True,621429
realtor,https://www.cian.ru/sale/flat/307569727/,7,21,2,75.2,44000000,Раменки,True,585106
real_estate_agent,https://www.cian.ru/sale/flat/308559063/,15,40,2,48.0,44500000,ЦСКА,True,927083
real_estate_agent,https://www.cian.ru/sale/flat/308883010/,20,36,2,54.6,45000000,Полежаевская,True,824176
real_estate_agent,https://www.cian.ru/sale/flat/303547143/,14,44,2,68.8,45500000,Улица 1905 года,True,661337
real_estate_agent,https://www.cian.ru/sale/flat/307250726/,4,16,2,73.0,63000000,Серпуховская,True,863014
real_estate_agent,https://www.cian.ru/sale/flat/306311294/,36,41,2,64.6,65000000,Аэропорт,True,1006192
real_estate_agent,https://www.cian.ru/sale/flat/307254555/,3,7,2,70.3,65000000,Спортивная,True,924609
real_estate_agent,https://www.cian.ru/sale/flat/308799395/,5,6,2,49.6,66960000,Парк Культуры,True,1350000
real_estate_agent,https://www.cian.ru/sale/flat/307143962/,9,14,2,68.7,67000000,Минская,True,975255
real_estate_agent,https://www.cian.ru/sale/flat/308996611/,3,8,2,59.0,67900000,Белорусская,True,1150847
real_estate_agent,https://www.cian.ru/sale/flat/304963059/,3,3,2,107.8,70000000,Балтийская,True,649351
realtor,https://www.cian.ru/sale/flat/304330244/,4,21,2,65.11,70000000,Улица 1905 года,True,1075104
real_estate_agent,https://www.cian.ru/sale/flat/305311254/,4,8,2,49.8,70000000,Новокузнецкая,True,1405622
real_estate_agent,https://www.cian.ru/sale/flat/300301422/,21,65,2,51.7,70000000,Москва-Сити,True,1353965
real_estate_agent,https://www.cian.ru/sale/flat/306032982/,16,40,2,82.0,71000000,Аэропорт,True,865854
real_estate_agent,https://www.cian.ru/sale/flat/305390206/,6,8,2,54.8,72000000,Новокузнецкая,True,1313869
real_estate_agent,https://www.cian.ru/sale/flat/308306042/,3,9,2,61.0,72900000,Маяковская,True,1195082
real_estate_agent,https://www.cian.ru/sale/flat/307628433/,6,24,2,90.0,74000000,Хорошёвская,True,822222
real_estate_agent,https://www.cian.ru/sale/flat/305600102/,8,9,2,60.7,74000000,Маяковская,True,1219110
real_estate_agent,https://www.cian.ru/sale/flat/300006046/,4,6,2,156.0,77400000,Маяковская,True,496154
real_estate_agent,https://www.cian.ru/sale/flat/307655482/,4,7,2,67.3,79000000,Спортивная,True,1173848
realtor,https://www.cian.ru/sale/flat/307854812/,3,10,2,65.6,81500000,Ломоносовский проспект,True,1242378
real_estate_agent,https://www.cian.ru/sale/flat/296575248/,2,5,2,80.0,81900000,Третьяковская,True,1023750
representative_developer,https://www.cian.ru/sale/flat/303907938/,6,7,2,104.3,86047500,Новокузнецкая,True,825000
real_estate_agent,https://www.cian.ru/sale/flat/308799013/,11,22,2,97.0,86300000,Краснопресненская,True,889691
real_estate_agent,https://www.cian.ru/sale/flat/265196500/,4,7,2,66.1,87015900,Арбатская,True,1316428
real_estate_agent,https://www.cian.ru/sale/flat/279918609/,3,4,2,56.0,87500000,Маяковская,True,1562500
real_estate_agent,https://www.cian.ru/sale/flat/301255231/,3,6,2,72.0,92690000,Арбатская,True,1287361
real_estate_agent,https://www.cian.ru/sale/flat/308019071/,12,12,2,157.2,94320000,Тульская,True,600000
real_estate_agent,https://www.cian.ru/sale/flat/308801550/,48,65,2,84.07,100883999,Москва-Сити,True,1200000
real_estate_agent,https://www.cian.ru/sale/flat/304329886/,5,8,2,77.2,100000000,Новокузнецкая,True,1295337
realtor,https://www.cian.ru/sale/flat/307093145/,3,18,2,94.1,103000000,Воробьёвы горы,True,1094580
real_estate_agent,https://www.cian.ru/sale/flat/305690075/,28,60,2,87.5,106000000,Москва-Сити,True,1211429
real_estate_agent,https://www.cian.ru/sale/flat/299216001/,72,78,2,78.0,106050000,Москва-Сити,True,1359615
real_estate_agent,https://www.cian.ru/sale/flat/293921344/,14,14,2,124.0,106342999,Киевская,True,857605
real_estate_agent,https://www.cian.ru/sale/flat/299215175/,59,68,2,86.0,109350000,Москва-Сити,True,1271512
real_estate_agent,https://www.cian.ru/sale/flat/308937518/,5,7,2,92.0,119990000,Смоленская,True,1304239
real_estate_agent,https://www.cian.ru/sale/flat/304330288/,9,15,2,97.25,124300000,Спортивная,True,1278149
real_estate_agent,https://www.cian.ru/sale/flat/308443900/,3,7,2,117.2,125000000,Арбатская,True,1066553
real_estate_agent,https://www.cian.ru/sale/flat/307204125/,9,14,2,99.71,133100000,Спортивная,True,1334871
real_estate_agent,https://www.cian.ru/sale/flat/306276198/,9,14,2,99.71,134900000,Спортивная,True,1352923
realtor,https://www.cian.ru/sale/flat/304329887/,9,14,2,99.71,135000000,Спортивная,True,1353926
real_estate_agent,https://www.cian.ru/sale/flat/300006052/,2,5,2,103.0,139000000,Лубянка,True,1349515
real_estate_agent,https://www.cian.ru/sale/flat/306061661/,1,6,2,105.0,145110300,Тверская,True,1382003
real_estate_agent,https://www.cian.ru/sale/flat/308799406/,33,75,2,119.0,145000000,Москва-Сити,True,1218487
real_estate_agent,https://www.cian.ru/sale/flat/295368581/,3,9,2,135.4,145000000,Полянка,True,1070901
real_estate_agent,https://www.cian.ru/sale/flat/308228544/,8,8,2,101.61,150000000,Спортивная,True,1476233
real_estate_agent,https://www.cian.ru/sale/flat/304330062/,8,8,2,101.61,150000000,Спортивная,True,1476233
real_estate_agent,https://www.cian.ru/sale/flat/301355208/,6,6,2,145.5,173998259,Добрынинская,True,1195864
real_estate_agent,https://www.cian.ru/sale/flat/308368267/,2,6,2,163.8,179000000,Таганская,True,1092796
real_estate_agent,https://www.cian.ru/sale/flat/297412088/,2,6,2,140.0,227164394,Чкаловская,True,1622603
real_estate_agent,https://www.cian.ru/sale/flat/304329880/,5,6,2,98.0,250000000,Парк Культуры,True,2551020
real_estate_agent,https://www.cian.ru/sale/flat/280307488/,3,6,2,27.0,6900000,Южная,True,255556
developer,https://www.cian.ru/sale/flat/298379467/,1,3,2,47.3,7520700,,False,159000
developer,https://www.cian.ru/sale/flat/298379347/,1,3,2,51.3,7643700,,False,149000
developer,https://www.cian.ru/sale/flat/298379355/,3,3,2,52.0,7800000,,False,150000
developer,https://www.cian.ru/sale/flat/294217862/,1,3,2,47.2,7929600,,False,168000
real_estate_agent,https://www.cian.ru/sale/flat/304685104/,1,5,2,41.8,8300000,Курьяново,True,198565
developer,https://www.cian.ru/sale/flat/308913356/,2,30,2,34.13,8467602,Орехово,True,248099
real_estate_agent,https://www.cian.ru/sale/flat/308737761/,6,12,2,44.8,19490000,Марьина Роща,True,435045
real_estate_agent,https://www.cian.ru/sale/flat/308629847/,26,41,2,46.0,21500000,Шелепиха,True,467391
real_estate_agent,https://www.cian.ru/sale/flat/307314658/,2,19,2,60.7,20000000,Москва-Товарная,True,329489
real_estate_agent,https://www.cian.ru/sale/flat/304188651/,8,8,2,49.2,21500000,Чкаловская,True,436992
